Currency,Curve,Close Date,Forward Start Date,Forward Start Date Index,Maturity,Implied
AUD,AUD_6M,1996-05-31,1996-06-03,0,7Y,0.08885084300000001
AUD,AUD_6M,1996-05-31,1996-06-03,0,10Y,0.09010245199999999
AUD,AUD_6M,1996-05-31,1996-06-03,0,30Y,0.08965072
AUD,AUD_6M,1996-05-31,1996-06-19,1,3Y,0.085607882
AUD,AUD_6M,1996-05-31,1996-06-19,1,5Y,0.08771176300000001
AUD,AUD_6M,1996-05-31,1996-06-19,1,7Y,0.088978636
AUD,AUD_6M,1996-05-31,1996-06-19,1,10Y,0.090201517
AUD,AUD_6M,1996-05-31,1996-06-19,1,30Y,0.08970636800000001
AUD,AUD_6M,1996-05-31,1996-12-18,2,3Y,0.087891785
AUD,AUD_6M,1996-05-31,1996-12-18,2,5Y,0.08949733
AUD,AUD_6M,1996-05-31,1996-12-18,2,7Y,0.09043
AUD,AUD_6M,1996-05-31,1996-12-18,2,10Y,0.091291724
AUD,AUD_6M,1996-05-31,1996-12-18,2,30Y,0.090315646
AUD,AUD_6M,1996-06-03,1996-06-04,0,3Y,0.086261
AUD,AUD_6M,1996-06-03,1996-06-04,0,5Y,0.08835470699999999
AUD,AUD_6M,1996-06-03,1996-06-04,0,7Y,0.0898511
AUD,AUD_6M,1996-06-03,1996-06-04,0,10Y,0.09115305
AUD,AUD_6M,1996-06-03,1996-06-04,0,30Y,0.091851035
AUD,AUD_6M,1996-06-03,1996-06-19,1,3Y,0.086477435
AUD,AUD_6M,1996-06-03,1996-06-19,1,5Y,0.08851326699999999
AUD,AUD_6M,1996-06-03,1996-06-19,1,7Y,0.089980306
AUD,AUD_6M,1996-06-03,1996-06-19,1,10Y,0.091252607
AUD,AUD_6M,1996-06-03,1996-06-19,1,30Y,0.091912775
AUD,AUD_6M,1996-06-03,1996-12-18,2,3Y,0.088902121
AUD,AUD_6M,1996-06-03,1996-12-18,2,5Y,0.09044219
AUD,AUD_6M,1996-06-03,1996-12-18,2,7Y,0.091533345
AUD,AUD_6M,1996-06-03,1996-12-18,2,10Y,0.092423483
AUD,AUD_6M,1996-06-03,1996-12-18,2,30Y,0.092645857
AUD,AUD_6M,1996-06-04,1996-06-05,0,3Y,0.085751
AUD,AUD_6M,1996-06-04,1996-06-05,0,5Y,0.087904375
AUD,AUD_6M,1996-06-04,1996-06-05,0,7Y,0.089450841
AUD,AUD_6M,1996-06-04,1996-06-05,0,10Y,0.090803329
AUD,AUD_6M,1996-06-04,1996-06-05,0,30Y,0.091501075
AUD,AUD_6M,1996-06-04,1996-06-19,1,3Y,0.085938023
AUD,AUD_6M,1996-06-04,1996-06-19,1,5Y,0.08804942
AUD,AUD_6M,1996-06-04,1996-06-19,1,7Y,0.08956998
AUD,AUD_6M,1996-06-04,1996-06-19,1,10Y,0.090895609
AUD,AUD_6M,1996-06-04,1996-06-19,1,30Y,0.09155754199999999
AUD,AUD_6M,1996-06-04,1996-12-18,2,3Y,0.08502608800000001
AUD,AUD_6M,1996-06-04,1996-12-18,2,5Y,0.08778537900000001
AUD,AUD_6M,1996-06-04,1996-12-18,2,7Y,0.08942169
AUD,AUD_6M,1996-06-04,1996-12-18,2,10Y,0.09072104800000001
AUD,AUD_6M,1996-06-04,1996-12-18,2,30Y,0.091425904
AUD,AUD_6M,1996-06-05,1996-06-06,0,3Y,0.086002748
AUD,AUD_6M,1996-06-05,1996-06-06,0,5Y,0.088204332
AUD,AUD_6M,1996-06-05,1996-06-06,0,7Y,0.08965080800000001
AUD,AUD_6M,1996-06-05,1996-06-06,0,10Y,0.091053341
AUD,AUD_6M,1996-06-05,1996-06-06,0,30Y,0.09175125599999999
AUD,AUD_6M,1996-06-05,1996-06-19,1,3Y,0.086180467
AUD,AUD_6M,1996-06-05,1996-06-19,1,5Y,0.08834049699999999
AUD,AUD_6M,1996-06-05,1996-06-19,1,7Y,0.089761227
AUD,AUD_6M,1996-06-05,1996-06-19,1,10Y,0.091139951
AUD,AUD_6M,1996-06-05,1996-06-19,1,30Y,0.091803798
AUD,AUD_6M,1996-06-05,1996-12-18,2,3Y,0.088564998
AUD,AUD_6M,1996-06-05,1996-12-18,2,5Y,0.090218526
AUD,AUD_6M,1996-06-05,1996-12-18,2,7Y,0.09129497
AUD,AUD_6M,1996-06-05,1996-12-18,2,10Y,0.09229349099999999
AUD,AUD_6M,1996-06-05,1996-12-18,2,30Y,0.092522536
AUD,AUD_6M,1996-06-06,1996-06-07,0,3Y,0.085444845
AUD,AUD_6M,1996-06-06,1996-06-07,0,5Y,0.08765450300000001
AUD,AUD_6M,1996-06-06,1996-06-07,0,7Y,0.08914876699999999
AUD,AUD_6M,1996-06-06,1996-06-07,0,10Y,0.090503499
AUD,AUD_6M,1996-06-06,1996-06-07,0,30Y,0.09120149599999999
AUD,AUD_6M,1996-06-06,1996-06-19,1,3Y,0.085602661
AUD,AUD_6M,1996-06-06,1996-06-19,1,5Y,0.087775601
AUD,AUD_6M,1996-06-06,1996-06-19,1,7Y,0.089242918
AUD,AUD_6M,1996-06-06,1996-06-19,1,10Y,0.090579931
AUD,AUD_6M,1996-06-06,1996-06-19,1,30Y,0.09124767199999999
AUD,AUD_6M,1996-06-06,1996-12-18,2,3Y,0.087904157
AUD,AUD_6M,1996-06-06,1996-12-18,2,5Y,0.089610491
AUD,AUD_6M,1996-06-06,1996-12-18,2,7Y,0.090733817
AUD,AUD_6M,1996-06-06,1996-12-18,2,10Y,0.09169698
AUD,AUD_6M,1996-06-06,1996-12-18,2,30Y,0.091942787
AUD,AUD_6M,1996-06-07,1996-06-10,0,3Y,0.08461949199999999
AUD,AUD_6M,1996-06-07,1996-06-10,0,5Y,0.086843831
AUD,AUD_6M,1996-06-07,1996-06-10,0,7Y,0.088343134
AUD,AUD_6M,1996-06-07,1996-06-10,0,10Y,0.089646423
AUD,AUD_6M,1996-06-07,1996-06-10,0,30Y,0.09034752199999999
AUD,AUD_6M,1996-06-07,1996-06-19,1,3Y,0.08473254300000001
AUD,AUD_6M,1996-06-07,1996-06-19,1,5Y,0.086928193
AUD,AUD_6M,1996-06-07,1996-06-19,1,7Y,0.088413249
AUD,AUD_6M,1996-06-07,1996-06-19,1,10Y,0.08969957699999999
AUD,AUD_6M,1996-06-07,1996-06-19,1,30Y,0.090380245
AUD,AUD_6M,1996-06-07,1996-12-18,2,3Y,0.08684659800000001
AUD,AUD_6M,1996-06-07,1996-12-18,2,5Y,0.08867312
AUD,AUD_6M,1996-06-07,1996-12-18,2,7Y,0.089817719
AUD,AUD_6M,1996-06-07,1996-12-18,2,10Y,0.090753369
AUD,AUD_6M,1996-06-07,1996-12-18,2,30Y,0.09103245900000001
AUD,AUD_6M,1996-06-10,1996-06-11,0,3Y,0.084631
AUD,AUD_6M,1996-06-10,1996-06-11,0,5Y,0.086851154
AUD,AUD_6M,1996-06-10,1996-06-11,0,7Y,0.088351031
AUD,AUD_6M,1996-06-10,1996-06-11,0,10Y,0.089652022
AUD,AUD_6M,1996-06-10,1996-06-11,0,30Y,0.090351388
AUD,AUD_6M,1996-06-10,1996-06-19,1,3Y,0.08473254300000001
AUD,AUD_6M,1996-06-10,1996-06-19,1,5Y,0.086928193
AUD,AUD_6M,1996-06-10,1996-06-19,1,7Y,0.088413249
AUD,AUD_6M,1996-06-10,1996-06-19,1,10Y,0.08969957699999999
AUD,AUD_6M,1996-06-10,1996-06-19,1,30Y,0.090380245
AUD,AUD_6M,1996-06-10,1996-12-18,2,3Y,0.08684659800000001
AUD,AUD_6M,1996-06-10,1996-12-18,2,5Y,0.08867312
AUD,AUD_6M,1996-06-10,1996-12-18,2,7Y,0.089817719
AUD,AUD_6M,1996-06-10,1996-12-18,2,10Y,0.090753369
AUD,AUD_6M,1996-06-10,1996-12-18,2,30Y,0.09103245900000001
AUD,AUD_6M,1996-06-11,1996-06-12,0,3Y,0.086355835
AUD,AUD_6M,1996-06-11,1996-06-12,0,5Y,0.08855436300000001
AUD,AUD_6M,1996-06-11,1996-06-12,0,7Y,0.090350833
AUD,AUD_6M,1996-06-11,1996-06-12,0,10Y,0.0917023
AUD,AUD_6M,1996-06-11,1996-06-12,0,30Y,0.092401575
AUD,AUD_6M,1996-06-11,1996-06-19,1,3Y,0.08645291
AUD,AUD_6M,1996-06-11,1996-06-19,1,5Y,0.08863123099999999
AUD,AUD_6M,1996-06-11,1996-06-19,1,7Y,0.090414606
AUD,AUD_6M,1996-06-11,1996-06-19,1,10Y,0.09175081199999999
AUD,AUD_6M,1996-06-11,1996-06-19,1,30Y,0.092430871
AUD,AUD_6M,1996-06-11,1996-12-18,2,3Y,0.0888737
AUD,AUD_6M,1996-06-11,1996-12-18,2,5Y,0.090644437
AUD,AUD_6M,1996-06-11,1996-12-18,2,7Y,0.092017053
AUD,AUD_6M,1996-06-11,1996-12-18,2,10Y,0.09295787300000001
AUD,AUD_6M,1996-06-11,1996-12-18,2,30Y,0.093186876
AUD,AUD_6M,1996-06-12,1996-06-13,0,3Y,0.086247776
AUD,AUD_6M,1996-06-12,1996-06-13,0,5Y,0.088454296
AUD,AUD_6M,1996-06-12,1996-06-13,0,7Y,0.090450781
AUD,AUD_6M,1996-06-12,1996-06-13,0,10Y,0.09185337699999999
AUD,AUD_6M,1996-06-12,1996-06-13,0,30Y,0.09255157
AUD,AUD_6M,1996-06-12,1996-06-19,1,3Y,0.086332866
AUD,AUD_6M,1996-06-12,1996-06-19,1,5Y,0.088520456
AUD,AUD_6M,1996-06-12,1996-06-19,1,7Y,0.09050687199999999
AUD,AUD_6M,1996-06-12,1996-06-19,1,10Y,0.091895431
AUD,AUD_6M,1996-06-12,1996-06-19,1,30Y,0.092576815
AUD,AUD_6M,1996-06-12,1996-12-18,2,3Y,0.08873884300000001
AUD,AUD_6M,1996-06-12,1996-12-18,2,5Y,0.090573537
AUD,AUD_6M,1996-06-12,1996-12-18,2,7Y,0.09213869699999999
AUD,AUD_6M,1996-06-12,1996-12-18,2,10Y,0.093118561
AUD,AUD_6M,1996-06-12,1996-12-18,2,30Y,0.09334242599999999
AUD,AUD_6M,1996-06-13,1996-06-14,0,3Y,0.08626009
AUD,AUD_6M,1996-06-13,1996-06-14,0,5Y,0.088554677
AUD,AUD_6M,1996-06-13,1996-06-14,0,7Y,0.090651076
AUD,AUD_6M,1996-06-13,1996-06-14,0,10Y,0.09220359300000001
AUD,AUD_6M,1996-06-13,1996-06-14,0,30Y,0.09290160300000001
AUD,AUD_6M,1996-06-13,1996-06-19,1,3Y,0.08633455
AUD,AUD_6M,1996-06-13,1996-06-19,1,5Y,0.088610631
AUD,AUD_6M,1996-06-13,1996-06-19,1,7Y,0.090693321
AUD,AUD_6M,1996-06-13,1996-06-19,1,10Y,0.09223959400000001
AUD,AUD_6M,1996-06-13,1996-06-19,1,30Y,0.09292318599999999
AUD,AUD_6M,1996-06-13,1996-12-18,2,3Y,0.088744702
AUD,AUD_6M,1996-06-13,1996-12-18,2,5Y,0.090694156
AUD,AUD_6M,1996-06-13,1996-12-18,2,7Y,0.09236828
AUD,AUD_6M,1996-06-13,1996-12-18,2,10Y,0.093491061
AUD,AUD_6M,1996-06-13,1996-12-18,2,30Y,0.093704731
AUD,AUD_6M,1996-06-14,1996-06-17,0,3Y,0.085091
AUD,AUD_6M,1996-06-14,1996-06-17,0,5Y,0.08740351800000001
AUD,AUD_6M,1996-06-14,1996-06-17,0,7Y,0.08950122699999999
AUD,AUD_6M,1996-06-14,1996-06-17,0,10Y,0.09105275800000001
AUD,AUD_6M,1996-06-14,1996-06-17,0,30Y,0.091750982
AUD,AUD_6M,1996-06-14,1996-06-19,1,3Y,0.08512397
AUD,AUD_6M,1996-06-14,1996-06-19,1,5Y,0.087421545
AUD,AUD_6M,1996-06-14,1996-06-19,1,7Y,0.08951894699999999
AUD,AUD_6M,1996-06-14,1996-06-19,1,10Y,0.091064867
AUD,AUD_6M,1996-06-14,1996-06-19,1,30Y,0.09175932099999999
AUD,AUD_6M,1996-06-14,1996-12-18,2,3Y,0.08737704
AUD,AUD_6M,1996-06-14,1996-12-18,2,5Y,0.089413461
AUD,AUD_6M,1996-06-14,1996-12-18,2,7Y,0.091121596
AUD,AUD_6M,1996-06-14,1996-12-18,2,10Y,0.09225920800000001
AUD,AUD_6M,1996-06-14,1996-12-18,2,30Y,0.092498966
AUD,AUD_6M,1996-06-17,1996-06-18,0,3Y,0.085191
AUD,AUD_6M,1996-06-17,1996-06-18,0,5Y,0.08745472
AUD,AUD_6M,1996-06-17,1996-06-18,0,7Y,0.089051108
AUD,AUD_6M,1996-06-17,1996-06-18,0,10Y,0.090653087
AUD,AUD_6M,1996-06-17,1996-06-18,0,30Y,0.09135102099999999
AUD,AUD_6M,1996-06-17,1996-06-19,1,3Y,0.08521339800000001
AUD,AUD_6M,1996-06-17,1996-06-19,1,5Y,0.08746465699999999
AUD,AUD_6M,1996-06-17,1996-06-19,1,7Y,0.089059313
AUD,AUD_6M,1996-06-17,1996-06-19,1,10Y,0.09065895199999999
AUD,AUD_6M,1996-06-17,1996-06-19,1,30Y,0.09135510000000001
AUD,AUD_6M,1996-06-17,1996-12-18,2,3Y,0.087505048
AUD,AUD_6M,1996-06-17,1996-12-18,2,5Y,0.089335808
AUD,AUD_6M,1996-06-17,1996-12-18,2,7Y,0.090605209
AUD,AUD_6M,1996-06-17,1996-12-18,2,10Y,0.091823951
AUD,AUD_6M,1996-06-17,1996-12-18,2,30Y,0.092073059
AUD,AUD_6M,1996-06-18,1996-06-19,0,3Y,0.084881
AUD,AUD_6M,1996-06-18,1996-06-19,0,5Y,0.087054412
AUD,AUD_6M,1996-06-18,1996-06-19,0,7Y,0.08900087
AUD,AUD_6M,1996-06-18,1996-06-19,0,10Y,0.09060340300000001
AUD,AUD_6M,1996-06-18,1996-06-19,0,30Y,0.09130112
AUD,AUD_6M,1996-06-18,1996-06-19,0,3Y,0.084881
AUD,AUD_6M,1996-06-18,1996-06-19,0,5Y,0.087054412
AUD,AUD_6M,1996-06-18,1996-06-19,0,7Y,0.08900087
AUD,AUD_6M,1996-06-18,1996-06-19,0,10Y,0.09060340300000001
AUD,AUD_6M,1996-06-18,1996-06-19,0,30Y,0.09130112
AUD,AUD_6M,1996-06-18,1996-12-18,2,3Y,0.087092766
AUD,AUD_6M,1996-06-18,1996-12-18,2,5Y,0.08897624300000001
AUD,AUD_6M,1996-06-18,1996-12-18,2,7Y,0.09056162300000001
AUD,AUD_6M,1996-06-18,1996-12-18,2,10Y,0.091772424
AUD,AUD_6M,1996-06-18,1996-12-18,2,30Y,0.092021901
AUD,AUD_6M,1996-06-19,1996-06-20,0,3Y,0.08523281199999999
AUD,AUD_6M,1996-06-19,1996-06-20,0,5Y,0.08740429
AUD,AUD_6M,1996-06-19,1996-06-20,0,7Y,0.08925077599999999
AUD,AUD_6M,1996-06-19,1996-06-20,0,10Y,0.090753389
AUD,AUD_6M,1996-06-19,1996-06-20,0,30Y,0.091451145
AUD,AUD_6M,1996-06-19,1996-12-18,1,3Y,0.087469512
AUD,AUD_6M,1996-06-19,1996-12-18,1,5Y,0.08931227300000001
AUD,AUD_6M,1996-06-19,1996-12-18,1,7Y,0.090794167
AUD,AUD_6M,1996-06-19,1996-12-18,1,10Y,0.091910183
AUD,AUD_6M,1996-06-19,1996-12-18,1,30Y,0.092166891
AUD,AUD_6M,1996-06-19,1997-06-18,2,3Y,0.088897926
AUD,AUD_6M,1996-06-19,1997-06-18,2,5Y,0.090716823
AUD,AUD_6M,1996-06-19,1997-06-18,2,7Y,0.091903656
AUD,AUD_6M,1996-06-19,1997-06-18,2,10Y,0.09267928800000001
AUD,AUD_6M,1996-06-19,1997-06-18,2,30Y,0.092659506
AUD,AUD_6M,1996-06-20,1996-06-21,0,3Y,0.08560515099999999
AUD,AUD_6M,1996-06-20,1996-06-21,0,5Y,0.087804704
AUD,AUD_6M,1996-06-20,1996-06-21,0,7Y,0.089551097
AUD,AUD_6M,1996-06-20,1996-06-21,0,10Y,0.091003645
AUD,AUD_6M,1996-06-20,1996-06-21,0,30Y,0.09145137199999999
AUD,AUD_6M,1996-06-20,1996-12-18,1,3Y,0.087910145
AUD,AUD_6M,1996-06-20,1996-12-18,1,5Y,0.08974579699999999
AUD,AUD_6M,1996-06-20,1996-12-18,1,7Y,0.091111151
AUD,AUD_6M,1996-06-20,1996-12-18,1,10Y,0.092180025
AUD,AUD_6M,1996-06-20,1996-12-18,1,30Y,0.092167284
AUD,AUD_6M,1996-06-20,1997-06-18,2,3Y,0.08934329199999999
AUD,AUD_6M,1996-06-20,1997-06-18,2,5Y,0.091128849
AUD,AUD_6M,1996-06-20,1997-06-18,2,7Y,0.092220372
AUD,AUD_6M,1996-06-20,1997-06-18,2,10Y,0.092949916
AUD,AUD_6M,1996-06-20,1997-06-18,2,30Y,0.092645005
AUD,AUD_6M,1996-06-21,1996-06-24,0,3Y,0.085701
AUD,AUD_6M,1996-06-21,1996-06-24,0,5Y,0.087853421
AUD,AUD_6M,1996-06-21,1996-06-24,0,7Y,0.08965104
AUD,AUD_6M,1996-06-21,1996-06-24,0,10Y,0.09110252
AUD,AUD_6M,1996-06-21,1996-06-24,0,30Y,0.091801865
AUD,AUD_6M,1996-06-21,1996-12-18,1,3Y,0.087994854
AUD,AUD_6M,1996-06-21,1996-12-18,1,5Y,0.08977553699999999
AUD,AUD_6M,1996-06-21,1996-12-18,1,7Y,0.091202859
AUD,AUD_6M,1996-06-21,1996-12-18,1,10Y,0.092269179
AUD,AUD_6M,1996-06-21,1996-12-18,1,30Y,0.092526678
AUD,AUD_6M,1996-06-21,1997-06-18,2,3Y,0.089427978
AUD,AUD_6M,1996-06-21,1997-06-18,2,5Y,0.091180851
AUD,AUD_6M,1996-06-21,1997-06-18,2,7Y,0.092312522
AUD,AUD_6M,1996-06-21,1997-06-18,2,10Y,0.09304521699999999
AUD,AUD_6M,1996-06-21,1997-06-18,2,30Y,0.09302357
AUD,AUD_6M,1996-06-24,1996-06-25,0,3Y,0.08513990099999999
AUD,AUD_6M,1996-06-24,1996-06-25,0,5Y,0.08735377
AUD,AUD_6M,1996-06-24,1996-06-25,0,7Y,0.089200154
AUD,AUD_6M,1996-06-24,1996-06-25,0,10Y,0.090752021
AUD,AUD_6M,1996-06-24,1996-06-25,0,30Y,0.09145291900000001
AUD,AUD_6M,1996-06-24,1996-12-18,1,3Y,0.087321324
AUD,AUD_6M,1996-06-24,1996-12-18,1,5Y,0.08920663699999999
AUD,AUD_6M,1996-06-24,1996-12-18,1,7Y,0.09071004199999999
AUD,AUD_6M,1996-06-24,1996-12-18,1,10Y,0.091882668
AUD,AUD_6M,1996-06-24,1996-12-18,1,30Y,0.09214791300000001
AUD,AUD_6M,1996-06-24,1997-06-18,2,3Y,0.08877916400000001
AUD,AUD_6M,1996-06-24,1997-06-18,2,5Y,0.09062294800000001
AUD,AUD_6M,1996-06-24,1997-06-18,2,7Y,0.09184421699999999
AUD,AUD_6M,1996-06-24,1997-06-18,2,10Y,0.09266462800000001
AUD,AUD_6M,1996-06-24,1997-06-18,2,30Y,0.092648285
AUD,AUD_6M,1996-06-25,1996-06-26,0,3Y,0.08473055800000001
AUD,AUD_6M,1996-06-25,1996-06-26,0,5Y,0.08700403599999999
AUD,AUD_6M,1996-06-25,1996-06-26,0,7Y,0.088900484
AUD,AUD_6M,1996-06-25,1996-06-26,0,10Y,0.09050289199999999
AUD,AUD_6M,1996-06-25,1996-06-26,0,30Y,0.091202454
AUD,AUD_6M,1996-06-25,1996-12-18,1,3Y,0.08679735599999999
AUD,AUD_6M,1996-06-25,1996-12-18,1,5Y,0.088802735
AUD,AUD_6M,1996-06-25,1996-12-18,1,7Y,0.090367188
AUD,AUD_6M,1996-06-25,1996-12-18,1,10Y,0.09160202699999999
AUD,AUD_6M,1996-06-25,1996-12-18,1,30Y,0.091876661
AUD,AUD_6M,1996-06-25,1997-06-18,2,3Y,0.088273484
AUD,AUD_6M,1996-06-25,1997-06-18,2,5Y,0.090225797
AUD,AUD_6M,1996-06-25,1997-06-18,2,7Y,0.09150429800000001
AUD,AUD_6M,1996-06-25,1997-06-18,2,10Y,0.09238740699999999
AUD,AUD_6M,1996-06-25,1997-06-18,2,30Y,0.0923789
AUD,AUD_6M,1996-06-26,1996-06-27,0,3Y,0.084822546
AUD,AUD_6M,1996-06-26,1996-06-27,0,5Y,0.087054195
AUD,AUD_6M,1996-06-26,1996-06-27,0,7Y,0.088850699
AUD,AUD_6M,1996-06-26,1996-06-27,0,10Y,0.09045324800000001
AUD,AUD_6M,1996-06-26,1996-06-27,0,30Y,0.091151491
AUD,AUD_6M,1996-06-26,1996-12-18,1,3Y,0.08688773400000001
AUD,AUD_6M,1996-06-26,1996-12-18,1,5Y,0.088812424
AUD,AUD_6M,1996-06-26,1996-12-18,1,7Y,0.09029426800000001
AUD,AUD_6M,1996-06-26,1996-12-18,1,10Y,0.09153642699999999
AUD,AUD_6M,1996-06-26,1996-12-18,1,30Y,0.091816632
AUD,AUD_6M,1996-06-26,1997-06-18,2,3Y,0.08832725
AUD,AUD_6M,1996-06-26,1997-06-18,2,5Y,0.090169419
AUD,AUD_6M,1996-06-26,1997-06-18,2,7Y,0.09140162199999999
AUD,AUD_6M,1996-06-26,1997-06-18,2,10Y,0.092294301
AUD,AUD_6M,1996-06-26,1997-06-18,2,30Y,0.09230091900000001
AUD,AUD_6M,1996-06-27,1996-06-28,0,3Y,0.085134777
AUD,AUD_6M,1996-06-27,1996-06-28,0,5Y,0.087354415
AUD,AUD_6M,1996-06-27,1996-06-28,0,7Y,0.08890087
AUD,AUD_6M,1996-06-27,1996-06-28,0,10Y,0.09045347599999999
AUD,AUD_6M,1996-06-27,1996-06-28,0,30Y,0.091151466
AUD,AUD_6M,1996-06-27,1996-12-18,1,3Y,0.087221341
AUD,AUD_6M,1996-06-27,1996-12-18,1,5Y,0.08907189300000001
AUD,AUD_6M,1996-06-27,1996-12-18,1,7Y,0.090315771
AUD,AUD_6M,1996-06-27,1996-12-18,1,10Y,0.091521559
AUD,AUD_6M,1996-06-27,1996-12-18,1,30Y,0.09180792
AUD,AUD_6M,1996-06-27,1997-06-18,2,3Y,0.088685056
AUD,AUD_6M,1996-06-27,1997-06-18,2,5Y,0.090359723
AUD,AUD_6M,1996-06-27,1997-06-18,2,7Y,0.09142148300000001
AUD,AUD_6M,1996-06-27,1997-06-18,2,10Y,0.09226883
AUD,AUD_6M,1996-06-27,1997-06-18,2,30Y,0.09228516699999999
AUD,AUD_6M,1996-06-28,1996-06-28,0,3Y,0.08505838
AUD,AUD_6M,1996-06-28,1996-06-28,0,5Y,0.08717077300000001
AUD,AUD_6M,1996-06-28,1996-06-28,0,7Y,0.08863074
AUD,AUD_6M,1996-06-28,1996-06-28,0,10Y,0.090181524
AUD,AUD_6M,1996-06-28,1996-06-28,0,30Y,0.09088935
AUD,AUD_6M,1996-06-28,1996-12-18,1,3Y,0.08710820699999999
AUD,AUD_6M,1996-06-28,1996-12-18,1,5Y,0.088871064
AUD,AUD_6M,1996-06-28,1996-12-18,1,7Y,0.09003363
AUD,AUD_6M,1996-06-28,1996-12-18,1,10Y,0.091245986
AUD,AUD_6M,1996-06-28,1996-12-18,1,30Y,0.09154151
AUD,AUD_6M,1996-06-28,1997-06-18,2,3Y,0.088462175
AUD,AUD_6M,1996-06-28,1997-06-18,2,5Y,0.090100761
AUD,AUD_6M,1996-06-28,1997-06-18,2,7Y,0.091112265
AUD,AUD_6M,1996-06-28,1997-06-18,2,10Y,0.091972557
AUD,AUD_6M,1996-06-28,1997-06-18,2,30Y,0.092003976
AUD,AUD_6M,1996-07-01,1996-07-02,0,3Y,0.084305726
AUD,AUD_6M,1996-07-01,1996-07-02,0,5Y,0.086306516
AUD,AUD_6M,1996-07-01,1996-07-02,0,7Y,0.087902497
AUD,AUD_6M,1996-07-01,1996-07-02,0,10Y,0.089404514
AUD,AUD_6M,1996-07-01,1996-07-02,0,30Y,0.09090266400000001
AUD,AUD_6M,1996-07-01,1996-12-18,1,3Y,0.08616318
AUD,AUD_6M,1996-07-01,1996-12-18,1,5Y,0.087902689
AUD,AUD_6M,1996-07-01,1996-12-18,1,7Y,0.089217625
AUD,AUD_6M,1996-07-01,1996-12-18,1,10Y,0.090390626
AUD,AUD_6M,1996-07-01,1996-12-18,1,30Y,0.091549024
AUD,AUD_6M,1996-07-01,1997-06-18,2,3Y,0.087277776
AUD,AUD_6M,1996-07-01,1997-06-18,2,5Y,0.08904498300000001
AUD,AUD_6M,1996-07-01,1997-06-18,2,7Y,0.090179916
AUD,AUD_6M,1996-07-01,1997-06-18,2,10Y,0.091036616
AUD,AUD_6M,1996-07-01,1997-06-18,2,30Y,0.092007626
AUD,AUD_6M,1996-07-02,1996-07-03,0,3Y,0.08452653199999999
AUD,AUD_6M,1996-07-02,1996-07-03,0,5Y,0.086707857
AUD,AUD_6M,1996-07-02,1996-07-03,0,7Y,0.087953535
AUD,AUD_6M,1996-07-02,1996-07-03,0,10Y,0.08935587699999999
AUD,AUD_6M,1996-07-02,1996-07-03,0,30Y,0.090053632
AUD,AUD_6M,1996-07-02,1996-12-18,1,3Y,0.086368931
AUD,AUD_6M,1996-07-02,1996-12-18,1,5Y,0.088248052
AUD,AUD_6M,1996-07-02,1996-12-18,1,7Y,0.08921449199999999
AUD,AUD_6M,1996-07-02,1996-12-18,1,10Y,0.090311042
AUD,AUD_6M,1996-07-02,1996-12-18,1,30Y,0.0906378
AUD,AUD_6M,1996-07-02,1997-06-18,2,3Y,0.08765445300000001
AUD,AUD_6M,1996-07-02,1997-06-18,2,5Y,0.08936020199999999
AUD,AUD_6M,1996-07-02,1997-06-18,2,7Y,0.090215533
AUD,AUD_6M,1996-07-02,1997-06-18,2,10Y,0.09098764
AUD,AUD_6M,1996-07-02,1997-06-18,2,30Y,0.09106623400000001
AUD,AUD_6M,1996-07-03,1996-07-04,0,3Y,0.084585737
AUD,AUD_6M,1996-07-03,1996-07-04,0,5Y,0.08666277900000001
AUD,AUD_6M,1996-07-03,1996-07-04,0,7Y,0.087959434
AUD,AUD_6M,1996-07-03,1996-07-04,0,10Y,0.08930968199999999
AUD,AUD_6M,1996-07-03,1996-07-04,0,30Y,0.090005789
AUD,AUD_6M,1996-07-03,1996-12-18,1,3Y,0.08640269099999999
AUD,AUD_6M,1996-07-03,1996-12-18,1,5Y,0.08817234
AUD,AUD_6M,1996-07-03,1996-12-18,1,7Y,0.08919199
AUD,AUD_6M,1996-07-03,1996-12-18,1,10Y,0.090241843
AUD,AUD_6M,1996-07-03,1996-12-18,1,30Y,0.09057709
AUD,AUD_6M,1996-07-03,1997-06-18,2,3Y,0.08762938
AUD,AUD_6M,1996-07-03,1997-06-18,2,5Y,0.089257245
AUD,AUD_6M,1996-07-03,1997-06-18,2,7Y,0.09014420000000001
AUD,AUD_6M,1996-07-03,1997-06-18,2,10Y,0.090888018
AUD,AUD_6M,1996-07-03,1997-06-18,2,30Y,0.090985833
AUD,AUD_6M,1996-07-04,1996-07-05,0,3Y,0.084376786
AUD,AUD_6M,1996-07-04,1996-07-05,0,5Y,0.08625576300000001
AUD,AUD_6M,1996-07-04,1996-07-05,0,7Y,0.087403805
AUD,AUD_6M,1996-07-04,1996-07-05,0,10Y,0.08860596
AUD,AUD_6M,1996-07-04,1996-07-05,0,30Y,0.089303606
AUD,AUD_6M,1996-07-04,1996-12-18,1,3Y,0.08613322400000001
AUD,AUD_6M,1996-07-04,1996-12-18,1,5Y,0.08769142099999999
AUD,AUD_6M,1996-07-04,1996-12-18,1,7Y,0.088564399
AUD,AUD_6M,1996-07-04,1996-12-18,1,10Y,0.089506846
AUD,AUD_6M,1996-07-04,1996-12-18,1,30Y,0.089843551
